1 20010 0.6665744781494141 0.8658928871154785 2.4404025077819824 0.16308113932609558 0.18283648788928986 0.6906797885894775 0.06261446326971054 0.041477009654045105 0.0983705073595047 0.08673689514398575 22.836698532104492 0.03716852515935898
1 20020 0.6690341234207153 0.7443532943725586 1.9165282249450684 0.2224983125925064 0.2328605204820633 0.6860669851303101 0.07318370044231415 0.03483692556619644 0.08728610724210739 0.0686393454670906 23.54106330871582 0.03023476153612137
2 20030 0.6718602776527405 0.7414937615394592 1.7802996635437012 0.1661834567785263 0.17550520598888397 0.6883323192596436 0.0711294636130333 0.03451307490468025 0.08040256798267365 0.05901360511779785 24.830074310302734 0.03201696649193764
2 20040 0.668154239654541 0.8057087063789368 1.8684980869293213 0.21243438124656677 0.17152318358421326 0.6863519549369812 0.06709908694028854 0.03432098776102066 0.08084115386009216 0.06480233371257782 24.124290466308594 0.03196924179792404
3 20050 0.6697584390640259 0.663414716720581 2.8131799697875977 0.19029313325881958 0.15943633019924164 0.6834428310394287 0.06973308324813843 0.044789500534534454 0.10527421534061432 0.09359589964151382 22.23575210571289 0.036667853593826294
3 20060 0.6702111959457397 0.9656381011009216 2.7542545795440674 0.21030616760253906 0.20970970392227173 0.6772207021713257 0.0740322396159172 0.04264245182275772 0.09981759637594223 0.09686388075351715 22.063962936401367 0.04021374136209488
3 20070 0.6461793184280396 0.7922634482383728 3.4576473236083984 0.21592670679092407 0.22409452497959137 0.6788330078125 0.07076912373304367 0.051753848791122437 0.11650494486093521 0.11156925559043884 20.76781463623047 0.04507945105433464
4 20080 0.6724538207054138 0.7814188599586487 1.6186776161193848 0.1685030460357666 0.13044117391109467 0.6893130540847778 0.07134944945573807 0.03731698542833328 0.08093316853046417 0.06758557260036469 24.185016632080078 0.03326339274644852
4 20090 0.6870890855789185 0.773601233959198 0.6442442536354065 0.15390121936798096 0.1453193575143814 0.6904293298721313 0.07428465783596039 0.02649856172502041 0.05896185711026192 0.03382241353392601 26.905702590942383 0.02434619702398777
5 20100 0.6685826778411865 0.7606590390205383 1.9772428274154663 0.24165432155132294 0.22449195384979248 0.6817266941070557 0.07093648612499237 0.035997096449136734 0.08426141738891602 0.07766937464475632 23.814376831054688 0.031272318214178085
5 20110 0.6527227759361267 0.7982379794120789 3.1331262588500977 0.1988719254732132 0.20081748068332672 0.6827188730239868 0.07245537638664246 0.045229874551296234 0.10615787655115128 0.09578403830528259 22.190799713134766 0.040584005415439606
5 20120 0.6620712280273438 0.8871290683746338 2.8723442554473877 0.18256475031375885 0.19879241287708282 0.6885172128677368 0.06954609602689743 0.04723341763019562 0.10778450965881348 0.09112155437469482 21.176769256591797 0.044255584478378296
6 20130 0.6778661012649536 0.8998342752456665 2.0143911838531494 0.19376318156719208 0.19054894149303436 0.6859200596809387 0.06814595311880112 0.040537141263484955 0.08962106704711914 0.07364467531442642 21.911279678344727 0.04021668806672096
6 20140 0.654109001159668 0.795885443687439 2.8887557983398438 0.18671371042728424 0.19130708277225494 0.6835412979125977 0.06898051500320435 0.04821213707327843 0.11014235019683838 0.09596630930900574 21.665603637695312 0.042720574885606766
7 20150 0.6777284145355225 0.7180685997009277 1.6332182884216309 0.2486213743686676 0.2714230716228485 0.6791424751281738 0.07378774881362915 0.033043645322322845 0.0756550058722496 0.057490747421979904 24.669282913208008 0.02801538072526455
7 20160 0.6503503918647766 0.7768363356590271 3.2383038997650146 0.18698354065418243 0.18541574478149414 0.6783541440963745 0.06782947480678558 0.04817160591483116 0.11268962919712067 0.10265778750181198 21.374807357788086 0.04436420276761055
8 20170 0.6504160165786743 0.8470308780670166 3.2838022708892822 0.19624541699886322 0.2147034853696823 0.6811219453811646 0.06894028931856155 0.04909774661064148 0.1174694076180458 0.11930906772613525 21.255094528198242 0.04394092410802841
8 20180 0.6772888898849487 0.7764183282852173 1.3057547807693481 0.21273230016231537 0.19397872686386108 0.6935988664627075 0.06532850116491318 0.030635952949523926 0.07284971326589584 0.05109277367591858 25.356576919555664 0.02747933939099312
8 20190 0.6775912046432495 0.875054121017456 1.8346035480499268 0.2015804946422577 0.20141862332820892 0.6839559078216553 0.07476607710123062 0.03471479192376137 0.08022331446409225 0.07322189211845398 23.287416458129883 0.03270265832543373
